104.215.0.167 - - [07/Apr/2018:00:21:08 -0300] "GET /manager/html HTTP/1.1" 404 975
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/static/crs/images/1EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/static/crs/images/2EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/static/crs/images/3EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/static/crs/images/4EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/static/crs/images/5EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/static/crs/images/9_EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/static/crs/images/5_EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/static/crs/images/4_EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/static/crs/images/joomla/reservasTelefinicas.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaTopLine.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaLateral.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaTop.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/static/crs/images/joomla/bottomAjustaReserva.JPG HTTP/1.1" 404 1057
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/static/crs/images/joomla/boton86_22.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaBottomLine.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/static/crs/images/joomla/blueArrowLeft.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/static/crs/images/joomla/navPixel.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:08 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:09 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:09 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:29:10 -0300] "GET /PCRS/static/crs/images/6_EST.png HTTP/1.1" 200 22289
95.21.132.243 - - [07/Apr/2018:14:29:10 -0300] "GET /PCRS/apps/portvill/disponibilidad.html?option=com_hotelguide&view=procesoReserva&destinos=Mallorca&destinosid=P1&hotel=&hotelid=&ini=22/10/2018&noches=1&fin=23/10/2018&adul=1&nin=0&hab=1&adul1=2&bebes1=0&nin1=0&nin_edad_1_1=0&nin_edad_1_2=0&nin_edad_1_3=0&nin_edad_1_4=0&adul2=2&bebes2=0&nin2=0&nin_edad_2_1=0&nin_edad_2_2=0&nin_edad_2_3=0&nin_edad_2_4=0&adul3=2&bebes3=0&nin3=0&nin_edad_3_1=0&nin_edad_3_2=0&nin_edad_3_3=0&nin_edad_3_4=0&adul4=2&bebes4=0&nin4=0&nin_edad_4_1=0&nin_edad_4_2=0&nin_edad_4_3=0&nin_edad_4_4=0&abZonaHidden=&abEstrellasHidden=&abEscalaHidden=&abRegimenHidden=&abTipoAlojamientoHidden=&abTipoHotelHidden=&abServiciosHidden=&researchSessionId=&Itemid=&&request_locale=en HTTP/1.1" 200 750809
95.21.132.243 - - [07/Apr/2018:14:29:10 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:29:10 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:29:11 -0300] "GET /PCRS/static/main/css/jquery-ui-1.8.23/css/ui-lightness/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 200 3762
95.21.132.243 - - [07/Apr/2018:14:29:11 -0300] "GET /PCRS/static/main/css/jquery-ui-1.8.23/css/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 200 90
95.21.132.243 - - [07/Apr/2018:14:29:11 -0300] "GET /PCRS/static/main/css/jquery-ui-1.8.23/css/ui-lightness/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 200 104
95.21.132.243 - - [07/Apr/2018:14:29:14 -0300] "GET /PCRS/static/crs/customForms/images/checkbox.gif HTTP/1.1" 200 1371
95.21.132.243 - - [07/Apr/2018:14:29:14 -0300] "GET /PCRS/static/crs/customForms/images/radio.gif HTTP/1.1" 200 1371
95.21.132.243 - - [07/Apr/2018:14:31:01 -0300] "GET /images/banners/balearia.png HTTP/1.1" 404 1005
95.21.132.243 - - [07/Apr/2018:14:31:01 -0300] "GET /images/banners/alquilerdecoches.png HTTP/1.1" 404 1021
95.21.132.243 - - [07/Apr/2018:14:31:01 -0300] "POST /PCRS/apps/portvill/datosPasajeros.html HTTP/1.1" 200 53756
95.21.132.243 - - [07/Apr/2018:14:31:55 -0300] "POST /PCRS/apps/portvill/pago.html HTTP/1.1" 200 1554
195.76.9.222 - - [07/Apr/2018:14:34:52 -0300] "POST //PCRS/apps/bdl/respuestaSab.html?idReserva=P-35229&idComercio=336848593 HTTP/1.1" 404 1029
95.21.132.243 - - [07/Apr/2018:14:37:19 -0300] "POST /PCRS/apps/portvill/pago.html HTTP/1.1" 200 766
95.21.132.243 - - [07/Apr/2018:14:37:59 -0300] "GET /PCRS/static/crs/customForms/css/form.css HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:37:59 -0300] "GET /PCRS/static/crs/css/crs.css HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:37:59 -0300] "GET /PCRS/static/main/js/jquery-1.8.1.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:37:59 -0300] "GET /PCRS/static/crs/customForms/js/custom-form-elements.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:37:59 -0300] "GET /PCRS/static/main/js/jquery.center.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:37:59 -0300] "GET /PCRS/static/main/js/jquery-ui-1.8.23/development-bundle/ui/jquery.ui.core.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:37:59 -0300] "GET /PCRS/static/main/js/jquery-ui-1.8.23/development-bundle/ui/jquery.ui.widget.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:37:59 -0300] "GET /PCRS/static/main/js/jquery-ui-1.8.23/development-bundle/ui/jquery.ui.mouse.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:37:59 -0300] "GET /PCRS/static/main/js/jquery-ui-1.8.23/development-bundle/ui/jquery.ui.slider.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/main/js/jquery-ui-1.8.23/development-bundle/ui/jquery.ui.datepicker.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/main/js/jquery.validate.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/main/js/jquery.ba-hashchange.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/main/css/jquery-ui-1.8.23/css/ui-lightness/jquery-ui-1.8.23.custom.css HTTP/1.1" 200 33324
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/crs/images/1EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/crs/images/2EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/crs/images/3EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/crs/images/4EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/crs/images/5EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/crs/images/9_EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/crs/images/5_EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/static/crs/images/4_EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:00 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/static/crs/images/joomla/reservasTelefinicas.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaTopLine.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaLateral.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaTop.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/static/crs/images/joomla/bottomAjustaReserva.JPG HTTP/1.1" 404 1057
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/static/crs/images/joomla/boton86_22.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaBottomLine.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/static/crs/images/joomla/blueArrowLeft.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/static/crs/images/joomla/navPixel.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:38:01 -0300] "GET /PCRS/static/crs/images/6_EST.png HTTP/1.1" 200 22289
95.21.132.243 - - [07/Apr/2018:14:38:02 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:02 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:38:02 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:03 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:03 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:03 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:03 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:03 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:38:03 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:03 -0300] "GET /PCRS/apps/portvill/disponibilidad.html?option=com_hotelguide&view=procesoReserva&destinos=Mallorca&destinosid=P1&hotel=&hotelid=&ini=22/10/2018&noches=1&fin=23/10/2018&adul=1&nin=0&hab=1&adul1=2&bebes1=0&nin1=0&nin_edad_1_1=0&nin_edad_1_2=0&nin_edad_1_3=0&nin_edad_1_4=0&adul2=2&bebes2=0&nin2=0&nin_edad_2_1=0&nin_edad_2_2=0&nin_edad_2_3=0&nin_edad_2_4=0&adul3=2&bebes3=0&nin3=0&nin_edad_3_1=0&nin_edad_3_2=0&nin_edad_3_3=0&nin_edad_3_4=0&adul4=2&bebes4=0&nin4=0&nin_edad_4_1=0&nin_edad_4_2=0&nin_edad_4_3=0&nin_edad_4_4=0&abZonaHidden=&abEstrellasHidden=&abEscalaHidden=&abRegimenHidden=&abTipoAlojamientoHidden=&abTipoHotelHidden=&abServiciosHidden=&researchSessionId=&Itemid=&&request_locale=en HTTP/1.1" 200 739828
95.21.132.243 - - [07/Apr/2018:14:38:03 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:38:03 -0300] "GET /PCRS/static/main/css/jquery-ui-1.8.23/css/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:03 -0300] "GET /PCRS/static/main/css/jquery-ui-1.8.23/css/ui-lightness/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:03 -0300] "GET /PCRS/static/main/css/jquery-ui-1.8.23/css/ui-lightness/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:07 -0300] "GET /PCRS/static/crs/customForms/images/checkbox.gif HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:38:07 -0300] "GET /PCRS/static/crs/customForms/images/radio.gif HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:40:04 -0300] "GET /images/banners/balearia.png HTTP/1.1" 404 1005
95.21.132.243 - - [07/Apr/2018:14:40:04 -0300] "GET /images/banners/alquilerdecoches.png HTTP/1.1" 404 1021
95.21.132.243 - - [07/Apr/2018:14:40:04 -0300] "POST /PCRS/apps/portvill/datosPasajeros.html HTTP/1.1" 200 53782
95.21.132.243 - - [07/Apr/2018:14:40:55 -0300] "POST /PCRS/apps/portvill/pago.html HTTP/1.1" 200 1554
195.76.9.222 - - [07/Apr/2018:14:43:03 -0300] "POST //PCRS/apps/bdl/respuestaSab.html?idReserva=P-35230&idComercio=336848593 HTTP/1.1" 404 1029
127.0.0.1 - - [07/Apr/2018:14:47:35 -0300] "GET / HTTP/1.1" 404 951
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/main/css/jquery-ui-1.8.23/css/ui-lightness/jquery-ui-1.8.23.custom.css HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/customForms/css/form.css HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/css/crs.css HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/main/js/jquery-1.8.1.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/customForms/js/custom-form-elements.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/main/js/jquery.center.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/main/js/jquery-ui-1.8.23/development-bundle/ui/jquery.ui.core.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/main/js/jquery-ui-1.8.23/development-bundle/ui/jquery.ui.widget.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/main/js/jquery-ui-1.8.23/development-bundle/ui/jquery.ui.mouse.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/main/js/jquery-ui-1.8.23/development-bundle/ui/jquery.ui.slider.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/main/js/jquery-ui-1.8.23/development-bundle/ui/jquery.ui.datepicker.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/main/js/jquery.validate.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/main/js/jquery.ba-hashchange.js HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/3EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/4EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/5EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/9_EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/joomla/reservasTelefinicas.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaTopLine.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaLateral.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaTop.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/joomla/bottomAjustaReserva.JPG HTTP/1.1" 404 1057
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/1EST.png HTTP/1.1" 200 22181
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/2EST.png HTTP/1.1" 200 22314
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/joomla/boton86_22.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/joomla/ajustarBusquedaBottomLine.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/joomla/blueArrowLeft.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/static/crs/images/joomla/navPixel.JPG HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:05 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/static/crs/images/5_EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/static/crs/images/4_EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:06 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:07 -0300] "GET /PCRS/static/crs/images/6_EST.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:07 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:49:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:07 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/static/crs/images/1_EST.png HTTP/1.1" 404 1015
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/apps/portvill/img/espera.gif HTTP/1.1" 404 1017
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/apps/portvill/disponibilidad.html?option=com_hotelguide&view=procesoReserva&destinos=Mallorca&destinosid=P1&hotel=&hotelid=&ini=22/10/2018&noches=1&fin=23/10/2018&adul=1&nin=0&hab=1&adul1=2&bebes1=0&nin1=0&nin_edad_1_1=0&nin_edad_1_2=0&nin_edad_1_3=0&nin_edad_1_4=0&adul2=2&bebes2=0&nin2=0&nin_edad_2_1=0&nin_edad_2_2=0&nin_edad_2_3=0&nin_edad_2_4=0&adul3=2&bebes3=0&nin3=0&nin_edad_3_1=0&nin_edad_3_2=0&nin_edad_3_3=0&nin_edad_3_4=0&adul4=2&bebes4=0&nin4=0&nin_edad_4_1=0&nin_edad_4_2=0&nin_edad_4_3=0&nin_edad_4_4=0&abZonaHidden=&abEstrellasHidden=&abEscalaHidden=&abRegimenHidden=&abTipoAlojamientoHidden=&abTipoHotelHidden=&abServiciosHidden=&researchSessionId=&Itemid=&&request_locale=en HTTP/1.1" 200 739800
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/static/main/css/jquery-ui-1.8.23/css/ui-lightness/images/ui-bg_highlight-soft_100_eeeeee_1x100.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/static/main/css/jquery-ui-1.8.23/css/ui-lightness/images/ui-bg_gloss-wave_35_f6a828_500x100.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/static/main/css/jquery-ui-1.8.23/css/ui-lightness/images/ui-bg_glass_100_f6f6f6_1x400.png HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/static/crs/customForms/images/checkbox.gif HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:49:08 -0300] "GET /PCRS/static/crs/customForms/images/radio.gif HTTP/1.1" 304 -
95.21.132.243 - - [07/Apr/2018:14:50:13 -0300] "GET /images/banners/balearia.png HTTP/1.1" 404 1005
